datetime,num_orders,day_of_week,hour,lag_2,lag_4,lag_6,lag_8,lag_10,lag_12,rolling_mean
2018-03-13 19:00:00,40,1,19,35.0,69.0,40.0,75.0,44.0,20.0,65.4
2018-03-13 20:00:00,91,1,20,109.0,64.0,50.0,34.0,53.0,57.0,63.4
2018-03-13 21:00:00,77,1,21,40.0,35.0,69.0,40.0,75.0,44.0,67.8
2018-03-13 22:00:00,62,1,22,91.0,109.0,64.0,50.0,34.0,53.0,70.4
2018-03-13 23:00:00,75,1,23,77.0,40.0,35.0,69.0,40.0,75.0,75.8
2018-03-14 00:00:00,84,2,0,62.0,91.0,109.0,64.0,50.0,34.0,69.0
2018-03-14 01:00:00,72,2,1,75.0,77.0,40.0,35.0,69.0,40.0,77.8
2018-03-14 02:00:00,39,2,2,84.0,62.0,91.0,109.0,64.0,50.0,74.0
2018-03-14 03:00:00,57,2,3,72.0,75.0,77.0,40.0,35.0,69.0,66.4
2018-03-14 04:00:00,21,2,4,39.0,84.0,62.0,91.0,109.0,64.0,65.4
2018-03-14 05:00:00,15,2,5,57.0,72.0,75.0,77.0,40.0,35.0,54.6
2018-03-14 06:00:00,19,2,6,21.0,39.0,84.0,62.0,91.0,109.0,40.8
2018-03-14 07:00:00,8,2,7,15.0,57.0,72.0,75.0,77.0,40.0,30.2
2018-03-14 08:00:00,35,2,8,19.0,21.0,39.0,84.0,62.0,91.0,24.0
2018-03-14 09:00:00,60,2,9,8.0,15.0,57.0,72.0,75.0,77.0,19.6
2018-03-14 10:00:00,46,2,10,35.0,19.0,21.0,39.0,84.0,62.0,27.4
2018-03-14 11:00:00,58,2,11,60.0,8.0,15.0,57.0,72.0,75.0,33.6
2018-03-14 12:00:00,41,2,12,46.0,35.0,19.0,21.0,39.0,84.0,41.4
2018-03-14 13:00:00,67,2,13,58.0,60.0,8.0,15.0,57.0,72.0,48.0
2018-03-14 14:00:00,72,2,14,41.0,46.0,35.0,19.0,21.0,39.0,54.4
2018-03-14 15:00:00,51,2,15,67.0,58.0,60.0,8.0,15.0,57.0,56.8
2018-03-14 16:00:00,59,2,16,72.0,41.0,46.0,35.0,19.0,21.0,57.8
2018-03-14 17:00:00,57,2,17,51.0,67.0,58.0,60.0,8.0,15.0,58.0
2018-03-14 18:00:00,65,2,18,59.0,72.0,41.0,46.0,35.0,19.0,61.2
2018-03-14 19:00:00,46,2,19,57.0,51.0,67.0,58.0,60.0,8.0,60.8
2018-03-14 20:00:00,83,2,20,65.0,59.0,72.0,41.0,46.0,35.0,55.6
2018-03-14 21:00:00,77,2,21,46.0,57.0,51.0,67.0,58.0,60.0,62.0
2018-03-14 22:00:00,81,2,22,83.0,65.0,59.0,72.0,41.0,46.0,65.6
2018-03-14 23:00:00,65,2,23,77.0,46.0,57.0,51.0,67.0,58.0,70.4
2018-03-15 00:00:00,123,3,0,81.0,83.0,65.0,59.0,72.0,41.0,70.4
2018-03-15 01:00:00,85,3,1,65.0,77.0,46.0,57.0,51.0,67.0,85.8
2018-03-15 02:00:00,55,3,2,123.0,81.0,83.0,65.0,59.0,72.0,86.2
2018-03-15 03:00:00,42,3,3,85.0,65.0,77.0,46.0,57.0,51.0,81.8
2018-03-15 04:00:00,15,3,4,55.0,123.0,81.0,83.0,65.0,59.0,74.0
2018-03-15 05:00:00,20,3,5,42.0,85.0,65.0,77.0,46.0,57.0,64.0
2018-03-15 06:00:00,5,3,6,15.0,55.0,123.0,81.0,83.0,65.0,43.4
2018-03-15 07:00:00,17,3,7,20.0,42.0,85.0,65.0,77.0,46.0,27.4
2018-03-15 08:00:00,33,3,8,5.0,15.0,55.0,123.0,81.0,83.0,19.8
2018-03-15 09:00:00,65,3,9,17.0,20.0,42.0,85.0,65.0,77.0,18.0
2018-03-15 10:00:00,54,3,10,33.0,5.0,15.0,55.0,123.0,81.0,28.0
2018-03-15 11:00:00,58,3,11,65.0,17.0,20.0,42.0,85.0,65.0,34.8
2018-03-15 12:00:00,57,3,12,54.0,33.0,5.0,15.0,55.0,123.0,45.4
2018-03-15 13:00:00,46,3,13,58.0,65.0,17.0,20.0,42.0,85.0,53.4
2018-03-15 14:00:00,64,3,14,57.0,54.0,33.0,5.0,15.0,55.0,56.0
2018-03-15 15:00:00,67,3,15,46.0,58.0,65.0,17.0,20.0,42.0,55.8
2018-03-15 16:00:00,60,3,16,64.0,57.0,54.0,33.0,5.0,15.0,58.4
2018-03-15 17:00:00,60,3,17,67.0,46.0,58.0,65.0,17.0,20.0,58.8
2018-03-15 18:00:00,72,3,18,60.0,64.0,57.0,54.0,33.0,5.0,59.4
2018-03-15 19:00:00,49,3,19,60.0,67.0,46.0,58.0,65.0,17.0,64.6
2018-03-15 20:00:00,94,3,20,72.0,60.0,64.0,57.0,54.0,33.0,61.6
2018-03-15 21:00:00,57,3,21,49.0,60.0,67.0,46.0,58.0,65.0,67.0
2018-03-15 22:00:00,85,3,22,94.0,72.0,60.0,64.0,57.0,54.0,66.4
2018-03-15 23:00:00,101,3,23,57.0,49.0,60.0,67.0,46.0,58.0,71.4
2018-03-16 00:00:00,110,4,0,85.0,94.0,72.0,60.0,64.0,57.0,77.2
2018-03-16 01:00:00,134,4,1,101.0,57.0,49.0,60.0,67.0,46.0,89.4
2018-03-16 02:00:00,39,4,2,110.0,85.0,94.0,72.0,60.0,64.0,97.4
2018-03-16 03:00:00,27,4,3,134.0,101.0,57.0,49.0,60.0,67.0,93.8
2018-03-16 04:00:00,47,4,4,39.0,110.0,85.0,94.0,72.0,60.0,82.2
2018-03-16 05:00:00,12,4,5,27.0,134.0,101.0,57.0,49.0,60.0,71.4
2018-03-16 06:00:00,5,4,6,47.0,39.0,110.0,85.0,94.0,72.0,51.8
2018-03-16 07:00:00,22,4,7,12.0,27.0,134.0,101.0,57.0,49.0,26.0
2018-03-16 08:00:00,56,4,8,5.0,47.0,39.0,110.0,85.0,94.0,22.6
2018-03-16 09:00:00,44,4,9,22.0,12.0,27.0,134.0,101.0,57.0,28.4
2018-03-16 10:00:00,85,4,10,56.0,5.0,47.0,39.0,110.0,85.0,27.8
2018-03-16 11:00:00,61,4,11,44.0,22.0,12.0,27.0,134.0,101.0,42.4
2018-03-16 12:00:00,54,4,12,85.0,56.0,5.0,47.0,39.0,110.0,53.6
2018-03-16 13:00:00,43,4,13,61.0,44.0,22.0,12.0,27.0,134.0,60.0
2018-03-16 14:00:00,67,4,14,54.0,85.0,56.0,5.0,47.0,39.0,57.4
2018-03-16 15:00:00,49,4,15,43.0,61.0,44.0,22.0,12.0,27.0,62.0
2018-03-16 16:00:00,88,4,16,67.0,54.0,85.0,56.0,5.0,47.0,54.8
2018-03-16 17:00:00,59,4,17,49.0,43.0,61.0,44.0,22.0,12.0,60.2
2018-03-16 18:00:00,73,4,18,88.0,67.0,54.0,85.0,56.0,5.0,61.2
2018-03-16 19:00:00,65,4,19,59.0,49.0,43.0,61.0,44.0,22.0,67.2
2018-03-16 20:00:00,86,4,20,73.0,88.0,67.0,54.0,85.0,56.0,66.8
2018-03-16 21:00:00,133,4,21,65.0,59.0,49.0,43.0,61.0,44.0,74.2
2018-03-16 22:00:00,118,4,22,86.0,73.0,88.0,67.0,54.0,85.0,83.2
2018-03-16 23:00:00,100,4,23,133.0,65.0,59.0,49.0,43.0,61.0,95.0
2018-03-17 00:00:00,137,5,0,118.0,86.0,73.0,88.0,67.0,54.0,100.4
2018-03-17 01:00:00,126,5,1,100.0,133.0,65.0,59.0,49.0,43.0,114.8
2018-03-17 02:00:00,38,5,2,137.0,118.0,86.0,73.0,88.0,67.0,122.8
2018-03-17 03:00:00,67,5,3,126.0,100.0,133.0,65.0,59.0,49.0,103.8
2018-03-17 04:00:00,32,5,4,38.0,137.0,118.0,86.0,73.0,88.0,93.6
2018-03-17 05:00:00,45,5,5,67.0,126.0,100.0,133.0,65.0,59.0,80.0
2018-03-17 06:00:00,6,5,6,32.0,38.0,137.0,118.0,86.0,73.0,61.6
2018-03-17 07:00:00,13,5,7,45.0,67.0,126.0,100.0,133.0,65.0,37.6
2018-03-17 08:00:00,51,5,8,6.0,32.0,38.0,137.0,118.0,86.0,32.6
2018-03-17 09:00:00,70,5,9,13.0,45.0,67.0,126.0,100.0,133.0,29.4
2018-03-17 10:00:00,58,5,10,51.0,6.0,32.0,38.0,137.0,118.0,37.0
2018-03-17 11:00:00,61,5,11,70.0,13.0,45.0,67.0,126.0,100.0,39.6
2018-03-17 12:00:00,49,5,12,58.0,51.0,6.0,32.0,38.0,137.0,50.6
2018-03-17 13:00:00,43,5,13,61.0,70.0,13.0,45.0,67.0,126.0,57.8
2018-03-17 14:00:00,65,5,14,49.0,58.0,51.0,6.0,32.0,38.0,56.2
2018-03-17 15:00:00,82,5,15,43.0,61.0,70.0,13.0,45.0,67.0,55.2
2018-03-17 16:00:00,53,5,16,65.0,49.0,58.0,51.0,6.0,32.0,60.0
2018-03-17 17:00:00,41,5,17,82.0,43.0,61.0,70.0,13.0,45.0,58.4
2018-03-17 18:00:00,83,5,18,53.0,65.0,49.0,58.0,51.0,6.0,56.8
2018-03-17 19:00:00,34,5,19,41.0,82.0,43.0,61.0,70.0,13.0,64.8
2018-03-17 20:00:00,57,5,20,83.0,53.0,65.0,49.0,58.0,51.0,58.6
2018-03-17 21:00:00,64,5,21,34.0,41.0,82.0,43.0,61.0,70.0,53.6
2018-03-17 22:00:00,60,5,22,57.0,83.0,53.0,65.0,49.0,58.0,55.8
2018-03-17 23:00:00,52,5,23,64.0,34.0,41.0,82.0,43.0,61.0,59.6
2018-03-18 00:00:00,70,6,0,60.0,57.0,83.0,53.0,65.0,49.0,53.4
2018-03-18 01:00:00,77,6,1,52.0,64.0,34.0,41.0,82.0,43.0,60.6
2018-03-18 02:00:00,36,6,2,70.0,60.0,57.0,83.0,53.0,65.0,64.6
2018-03-18 03:00:00,35,6,3,77.0,52.0,64.0,34.0,41.0,82.0,59.0
2018-03-18 04:00:00,20,6,4,36.0,70.0,60.0,57.0,83.0,53.0,54.0
2018-03-18 05:00:00,25,6,5,35.0,77.0,52.0,64.0,34.0,41.0,47.6
2018-03-18 06:00:00,5,6,6,20.0,36.0,70.0,60.0,57.0,83.0,38.6
2018-03-18 07:00:00,15,6,7,25.0,35.0,77.0,52.0,64.0,34.0,24.2
2018-03-18 08:00:00,33,6,8,5.0,20.0,36.0,70.0,60.0,57.0,20.0
2018-03-18 09:00:00,58,6,9,15.0,25.0,35.0,77.0,52.0,64.0,19.6
2018-03-18 10:00:00,32,6,10,33.0,5.0,20.0,36.0,70.0,60.0,27.2
2018-03-18 11:00:00,16,6,11,58.0,15.0,25.0,35.0,77.0,52.0,28.6
2018-03-18 12:00:00,32,6,12,32.0,33.0,5.0,20.0,36.0,70.0,30.8
2018-03-18 13:00:00,69,6,13,16.0,58.0,15.0,25.0,35.0,77.0,34.2
2018-03-18 14:00:00,55,6,14,32.0,32.0,33.0,5.0,20.0,36.0,41.4
2018-03-18 15:00:00,72,6,15,69.0,16.0,58.0,15.0,25.0,35.0,40.8
2018-03-18 16:00:00,52,6,16,55.0,32.0,32.0,33.0,5.0,20.0,48.8
2018-03-18 17:00:00,40,6,17,72.0,69.0,16.0,58.0,15.0,25.0,56.0
2018-03-18 18:00:00,75,6,18,52.0,55.0,32.0,32.0,33.0,5.0,57.6
2018-03-18 19:00:00,66,6,19,40.0,72.0,69.0,16.0,58.0,15.0,58.8
2018-03-18 20:00:00,54,6,20,75.0,52.0,55.0,32.0,32.0,33.0,61.0
2018-03-18 21:00:00,81,6,21,66.0,40.0,72.0,69.0,16.0,58.0,57.4
2018-03-18 22:00:00,62,6,22,54.0,75.0,52.0,55.0,32.0,32.0,63.2
2018-03-18 23:00:00,88,6,23,81.0,66.0,40.0,72.0,69.0,16.0,67.6
2018-03-19 00:00:00,97,0,0,62.0,54.0,75.0,52.0,55.0,32.0,70.2
2018-03-19 01:00:00,163,0,1,88.0,81.0,66.0,40.0,72.0,69.0,76.4
2018-03-19 02:00:00,20,0,2,97.0,62.0,54.0,75.0,52.0,55.0,98.2
2018-03-19 03:00:00,65,0,3,163.0,88.0,81.0,66.0,40.0,72.0,86.0
2018-03-19 04:00:00,46,0,4,20.0,97.0,62.0,54.0,75.0,52.0,86.6
2018-03-19 05:00:00,10,0,5,65.0,163.0,88.0,81.0,66.0,40.0,78.2
2018-03-19 06:00:00,10,0,6,46.0,20.0,97.0,62.0,54.0,75.0,60.8
2018-03-19 07:00:00,12,0,7,10.0,65.0,163.0,88.0,81.0,66.0,30.2
2018-03-19 08:00:00,40,0,8,10.0,46.0,20.0,97.0,62.0,54.0,28.6
2018-03-19 09:00:00,73,0,9,12.0,10.0,65.0,163.0,88.0,81.0,23.6
2018-03-19 10:00:00,69,0,10,40.0,10.0,46.0,20.0,97.0,62.0,29.0
2018-03-19 11:00:00,83,0,11,73.0,12.0,10.0,65.0,163.0,88.0,40.8
2018-03-19 12:00:00,39,0,12,69.0,40.0,10.0,46.0,20.0,97.0,55.4
2018-03-19 13:00:00,45,0,13,83.0,73.0,12.0,10.0,65.0,163.0,60.8
2018-03-19 14:00:00,50,0,14,39.0,69.0,40.0,10.0,46.0,20.0,61.8
2018-03-19 15:00:00,48,0,15,45.0,83.0,73.0,12.0,10.0,65.0,57.2
2018-03-19 16:00:00,44,0,16,50.0,39.0,69.0,40.0,10.0,46.0,53.0
2018-03-19 17:00:00,65,0,17,48.0,45.0,83.0,73.0,12.0,10.0,45.2
2018-03-19 18:00:00,57,0,18,44.0,50.0,39.0,69.0,40.0,10.0,50.4
2018-03-19 19:00:00,34,0,19,65.0,48.0,45.0,83.0,73.0,12.0,52.8
2018-03-19 20:00:00,56,0,20,57.0,44.0,50.0,39.0,69.0,40.0,49.6
2018-03-19 21:00:00,39,0,21,34.0,65.0,48.0,45.0,83.0,73.0,51.2
2018-03-19 22:00:00,66,0,22,56.0,57.0,44.0,50.0,39.0,69.0,50.2
2018-03-19 23:00:00,84,0,23,39.0,34.0,65.0,48.0,45.0,83.0,50.4
2018-03-20 00:00:00,82,1,0,66.0,56.0,57.0,44.0,50.0,39.0,55.8
2018-03-20 01:00:00,100,1,1,84.0,39.0,34.0,65.0,48.0,45.0,65.4
2018-03-20 02:00:00,39,1,2,82.0,66.0,56.0,57.0,44.0,50.0,74.2
2018-03-20 03:00:00,50,1,3,100.0,84.0,39.0,34.0,65.0,48.0,74.2
2018-03-20 04:00:00,43,1,4,39.0,82.0,66.0,56.0,57.0,44.0,71.0
2018-03-20 05:00:00,5,1,5,50.0,100.0,84.0,39.0,34.0,65.0,62.8
2018-03-20 06:00:00,7,1,6,43.0,39.0,82.0,66.0,56.0,57.0,47.4
2018-03-20 07:00:00,14,1,7,5.0,50.0,100.0,84.0,39.0,34.0,28.8
2018-03-20 08:00:00,30,1,8,7.0,43.0,39.0,82.0,66.0,56.0,23.8
2018-03-20 09:00:00,53,1,9,14.0,5.0,50.0,100.0,84.0,39.0,19.8
2018-03-20 10:00:00,58,1,10,30.0,7.0,43.0,39.0,82.0,66.0,21.8
2018-03-20 11:00:00,43,1,11,53.0,14.0,5.0,50.0,100.0,84.0,32.4
2018-03-20 12:00:00,30,1,12,58.0,30.0,7.0,43.0,39.0,82.0,39.6
2018-03-20 13:00:00,44,1,13,43.0,53.0,14.0,5.0,50.0,100.0,42.8
2018-03-20 14:00:00,29,1,14,30.0,58.0,30.0,7.0,43.0,39.0,45.6
2018-03-20 15:00:00,74,1,15,44.0,43.0,53.0,14.0,5.0,50.0,40.8
2018-03-20 16:00:00,75,1,16,29.0,30.0,58.0,30.0,7.0,43.0,44.0
2018-03-20 17:00:00,51,1,17,74.0,44.0,43.0,53.0,14.0,5.0,50.4
2018-03-20 18:00:00,97,1,18,75.0,29.0,30.0,58.0,30.0,7.0,54.6
2018-03-20 19:00:00,45,1,19,51.0,74.0,44.0,43.0,53.0,14.0,65.2
2018-03-20 20:00:00,67,1,20,97.0,75.0,29.0,30.0,58.0,30.0,68.4
2018-03-20 21:00:00,47,1,21,45.0,51.0,74.0,44.0,43.0,53.0,67.0
2018-03-20 22:00:00,55,1,22,67.0,97.0,75.0,29.0,30.0,58.0,61.4
2018-03-20 23:00:00,69,1,23,47.0,45.0,51.0,74.0,44.0,43.0,62.2
2018-03-21 00:00:00,71,2,0,55.0,67.0,97.0,75.0,29.0,30.0,56.6
2018-03-21 01:00:00,85,2,1,69.0,47.0,45.0,51.0,74.0,44.0,61.8
2018-03-21 02:00:00,35,2,2,71.0,55.0,67.0,97.0,75.0,29.0,65.4
2018-03-21 03:00:00,51,2,3,85.0,69.0,47.0,45.0,51.0,74.0,63.0
2018-03-21 04:00:00,21,2,4,35.0,71.0,55.0,67.0,97.0,75.0,62.2
2018-03-21 05:00:00,15,2,5,51.0,85.0,69.0,47.0,45.0,51.0,52.6
2018-03-21 06:00:00,12,2,6,21.0,35.0,71.0,55.0,67.0,97.0,41.4
2018-03-21 07:00:00,10,2,7,15.0,51.0,85.0,69.0,47.0,45.0,26.8
2018-03-21 08:00:00,39,2,8,12.0,21.0,35.0,71.0,55.0,67.0,21.8
2018-03-21 09:00:00,56,2,9,10.0,15.0,51.0,85.0,69.0,47.0,19.4
2018-03-21 10:00:00,57,2,10,39.0,12.0,21.0,35.0,71.0,55.0,26.4
2018-03-21 11:00:00,71,2,11,56.0,10.0,15.0,51.0,85.0,69.0,34.8
2018-03-21 12:00:00,37,2,12,57.0,39.0,12.0,21.0,35.0,71.0,46.6
2018-03-21 13:00:00,64,2,13,71.0,56.0,10.0,15.0,51.0,85.0,52.0
2018-03-21 14:00:00,46,2,14,37.0,57.0,39.0,12.0,21.0,35.0,57.0
2018-03-21 15:00:00,57,2,15,64.0,71.0,56.0,10.0,15.0,51.0,55.0
2018-03-21 16:00:00,61,2,16,46.0,37.0,57.0,39.0,12.0,21.0,55.0
2018-03-21 17:00:00,61,2,17,57.0,64.0,71.0,56.0,10.0,15.0,53.0
2018-03-21 18:00:00,95,2,18,61.0,46.0,37.0,57.0,39.0,12.0,57.8
2018-03-21 19:00:00,41,2,19,61.0,57.0,64.0,71.0,56.0,10.0,64.0
2018-03-21 20:00:00,60,2,20,95.0,61.0,46.0,37.0,57.0,39.0,63.0
2018-03-21 21:00:00,65,2,21,41.0,61.0,57.0,64.0,71.0,56.0,63.6
2018-03-21 22:00:00,73,2,22,60.0,95.0,61.0,46.0,37.0,57.0,64.4
2018-03-21 23:00:00,53,2,23,65.0,41.0,61.0,57.0,64.0,71.0,66.8
2018-03-22 00:00:00,139,3,0,73.0,60.0,95.0,61.0,46.0,37.0,58.4
2018-03-22 01:00:00,101,3,1,53.0,65.0,41.0,61.0,57.0,64.0,78.0
2018-03-22 02:00:00,28,3,2,139.0,73.0,60.0,95.0,61.0,46.0,86.2
2018-03-22 03:00:00,75,3,3,101.0,53.0,65.0,41.0,61.0,57.0,78.8
2018-03-22 04:00:00,25,3,4,28.0,139.0,73.0,60.0,95.0,61.0,79.2
2018-03-22 05:00:00,21,3,5,75.0,101.0,53.0,65.0,41.0,61.0,73.6
2018-03-22 06:00:00,3,3,6,25.0,28.0,139.0,73.0,60.0,95.0,50.0
2018-03-22 07:00:00,11,3,7,21.0,75.0,101.0,53.0,65.0,41.0,30.4
2018-03-22 08:00:00,41,3,8,3.0,25.0,28.0,139.0,73.0,60.0,27.0
2018-03-22 09:00:00,76,3,9,11.0,21.0,75.0,101.0,53.0,65.0,20.2
2018-03-22 10:00:00,61,3,10,41.0,3.0,25.0,28.0,139.0,73.0,30.4
2018-03-22 11:00:00,87,3,11,76.0,11.0,21.0,75.0,101.0,53.0,38.4
2018-03-22 12:00:00,33,3,12,61.0,41.0,3.0,25.0,28.0,139.0,55.2
2018-03-22 13:00:00,40,3,13,87.0,76.0,11.0,21.0,75.0,101.0,59.6
2018-03-22 14:00:00,44,3,14,33.0,61.0,41.0,3.0,25.0,28.0,59.4
2018-03-22 15:00:00,106,3,15,40.0,87.0,76.0,11.0,21.0,75.0,53.0
2018-03-22 16:00:00,57,3,16,44.0,33.0,61.0,41.0,3.0,25.0,62.0
2018-03-22 17:00:00,72,3,17,106.0,40.0,87.0,76.0,11.0,21.0,56.0
2018-03-22 18:00:00,94,3,18,57.0,44.0,33.0,61.0,41.0,3.0,63.8
2018-03-22 19:00:00,53,3,19,72.0,106.0,40.0,87.0,76.0,11.0,74.6
2018-03-22 20:00:00,81,3,20,94.0,57.0,44.0,33.0,61.0,41.0,76.4
2018-03-22 21:00:00,62,3,21,53.0,72.0,106.0,40.0,87.0,76.0,71.4
2018-03-22 22:00:00,94,3,22,81.0,94.0,57.0,44.0,33.0,61.0,72.4
2018-03-22 23:00:00,77,3,23,62.0,53.0,72.0,106.0,40.0,87.0,76.8
2018-03-23 00:00:00,90,4,0,94.0,81.0,94.0,57.0,44.0,33.0,73.4
2018-03-23 01:00:00,92,4,1,77.0,62.0,53.0,72.0,106.0,40.0,80.8
2018-03-23 02:00:00,71,4,2,90.0,94.0,81.0,94.0,57.0,44.0,83.0
2018-03-23 03:00:00,42,4,3,92.0,77.0,62.0,53.0,72.0,106.0,84.8
2018-03-23 04:00:00,40,4,4,71.0,90.0,94.0,81.0,94.0,57.0,74.4
2018-03-23 05:00:00,17,4,5,42.0,92.0,77.0,62.0,53.0,72.0,67.0
2018-03-23 06:00:00,7,4,6,40.0,71.0,90.0,94.0,81.0,94.0,52.4
2018-03-23 07:00:00,18,4,7,17.0,42.0,92.0,77.0,62.0,53.0,35.4
2018-03-23 08:00:00,33,4,8,7.0,40.0,71.0,90.0,94.0,81.0,24.8
2018-03-23 09:00:00,88,4,9,18.0,17.0,42.0,92.0,77.0,62.0,23.0
2018-03-23 10:00:00,86,4,10,33.0,7.0,40.0,71.0,90.0,94.0,32.6
2018-03-23 11:00:00,78,4,11,88.0,18.0,17.0,42.0,92.0,77.0,46.4
2018-03-23 12:00:00,37,4,12,86.0,33.0,7.0,40.0,71.0,90.0,60.6
2018-03-23 13:00:00,71,4,13,78.0,88.0,18.0,17.0,42.0,92.0,64.4
2018-03-23 14:00:00,48,4,14,37.0,86.0,33.0,7.0,40.0,71.0,72.0
2018-03-23 15:00:00,63,4,15,71.0,78.0,88.0,18.0,17.0,42.0,64.0
2018-03-23 16:00:00,67,4,16,48.0,37.0,86.0,33.0,7.0,40.0,59.4
2018-03-23 17:00:00,114,4,17,63.0,71.0,78.0,88.0,18.0,17.0,57.2
2018-03-23 18:00:00,114,4,18,67.0,48.0,37.0,86.0,33.0,7.0,72.6
2018-03-23 19:00:00,91,4,19,114.0,63.0,71.0,78.0,88.0,18.0,81.2
2018-03-23 20:00:00,78,4,20,114.0,67.0,48.0,37.0,86.0,33.0,89.8
2018-03-23 21:00:00,143,4,21,91.0,114.0,63.0,71.0,78.0,88.0,92.8
2018-03-23 22:00:00,78,4,22,78.0,114.0,67.0,48.0,37.0,86.0,108.0
2018-03-23 23:00:00,105,4,23,143.0,91.0,114.0,63.0,71.0,78.0,100.8
2018-03-24 00:00:00,148,5,0,78.0,78.0,114.0,67.0,48.0,37.0,99.0
2018-03-24 01:00:00,182,5,1,105.0,143.0,91.0,114.0,63.0,71.0,110.4
2018-03-24 02:00:00,75,5,2,148.0,78.0,78.0,114.0,67.0,48.0,131.2
2018-03-24 03:00:00,57,5,3,182.0,105.0,143.0,91.0,114.0,63.0,117.6
2018-03-24 04:00:00,36,5,4,75.0,148.0,78.0,78.0,114.0,67.0,113.4
2018-03-24 05:00:00,27,5,5,57.0,182.0,105.0,143.0,91.0,114.0,99.6
2018-03-24 06:00:00,18,5,6,36.0,75.0,148.0,78.0,78.0,114.0,75.4
2018-03-24 07:00:00,15,5,7,27.0,57.0,182.0,105.0,143.0,91.0,42.6
2018-03-24 08:00:00,52,5,8,18.0,36.0,75.0,148.0,78.0,78.0,30.6
2018-03-24 09:00:00,80,5,9,15.0,27.0,57.0,182.0,105.0,143.0,29.6
2018-03-24 10:00:00,79,5,10,52.0,18.0,36.0,75.0,148.0,78.0,38.4
2018-03-24 11:00:00,60,5,11,80.0,15.0,27.0,57.0,182.0,105.0,48.8
2018-03-24 12:00:00,47,5,12,79.0,52.0,18.0,36.0,75.0,148.0,57.2
2018-03-24 13:00:00,40,5,13,60.0,80.0,15.0,27.0,57.0,182.0,63.6
2018-03-24 14:00:00,38,5,14,47.0,79.0,52.0,18.0,36.0,75.0,61.2
2018-03-24 15:00:00,78,5,15,40.0,60.0,80.0,15.0,27.0,57.0,52.8
2018-03-24 16:00:00,58,5,16,38.0,47.0,79.0,52.0,18.0,36.0,52.6
2018-03-24 17:00:00,43,5,17,78.0,40.0,60.0,80.0,15.0,27.0,52.2
2018-03-24 18:00:00,73,5,18,58.0,38.0,47.0,79.0,52.0,18.0,51.4
2018-03-24 19:00:00,40,5,19,43.0,78.0,40.0,60.0,80.0,15.0,58.0
2018-03-24 20:00:00,73,5,20,73.0,58.0,38.0,47.0,79.0,52.0,58.4
2018-03-24 21:00:00,57,5,21,40.0,43.0,78.0,40.0,60.0,80.0,57.4
2018-03-24 22:00:00,82,5,22,73.0,73.0,58.0,38.0,47.0,79.0,57.2
2018-03-24 23:00:00,63,5,23,57.0,40.0,43.0,78.0,40.0,60.0,65.0
2018-03-25 00:00:00,62,6,0,82.0,73.0,73.0,58.0,38.0,47.0,63.0
2018-03-25 01:00:00,108,6,1,63.0,57.0,40.0,43.0,78.0,40.0,67.4
2018-03-25 02:00:00,43,6,2,62.0,82.0,73.0,73.0,58.0,38.0,74.4
2018-03-25 03:00:00,49,6,3,108.0,63.0,57.0,40.0,43.0,78.0,71.6
2018-03-25 04:00:00,35,6,4,43.0,62.0,82.0,73.0,73.0,58.0,65.0
2018-03-25 05:00:00,12,6,5,49.0,108.0,63.0,57.0,40.0,43.0,59.4
2018-03-25 06:00:00,22,6,6,35.0,43.0,62.0,82.0,73.0,73.0,49.4
2018-03-25 07:00:00,9,6,7,12.0,49.0,108.0,63.0,57.0,40.0,32.2
2018-03-25 08:00:00,46,6,8,22.0,35.0,43.0,62.0,82.0,73.0,25.4
2018-03-25 09:00:00,72,6,9,9.0,12.0,49.0,108.0,63.0,57.0,24.8
2018-03-25 10:00:00,48,6,10,46.0,22.0,35.0,43.0,62.0,82.0,32.2
2018-03-25 11:00:00,35,6,11,72.0,9.0,12.0,49.0,108.0,63.0,39.4
2018-03-25 12:00:00,34,6,12,48.0,46.0,22.0,35.0,43.0,62.0,42.0
2018-03-25 13:00:00,38,6,13,35.0,72.0,9.0,12.0,49.0,108.0,47.0
2018-03-25 14:00:00,54,6,14,34.0,48.0,46.0,22.0,35.0,43.0,45.4
2018-03-25 15:00:00,54,6,15,38.0,35.0,72.0,9.0,12.0,49.0,41.8
2018-03-25 16:00:00,90,6,16,54.0,34.0,48.0,46.0,22.0,35.0,43.0
2018-03-25 17:00:00,36,6,17,54.0,38.0,35.0,72.0,9.0,12.0,54.0
2018-03-25 18:00:00,46,6,18,90.0,54.0,34.0,48.0,46.0,22.0,54.4
2018-03-25 19:00:00,68,6,19,36.0,54.0,38.0,35.0,72.0,9.0,56.0
2018-03-25 20:00:00,73,6,20,46.0,90.0,54.0,34.0,48.0,46.0,58.8
2018-03-25 21:00:00,85,6,21,68.0,36.0,54.0,38.0,35.0,72.0,62.6
2018-03-25 22:00:00,104,6,22,73.0,46.0,90.0,54.0,34.0,48.0,61.6
2018-03-25 23:00:00,113,6,23,85.0,68.0,36.0,54.0,38.0,35.0,75.2
2018-03-26 00:00:00,131,0,0,104.0,73.0,46.0,90.0,54.0,34.0,88.6
2018-03-26 01:00:00,176,0,1,113.0,85.0,68.0,36.0,54.0,38.0,101.2
2018-03-26 02:00:00,69,0,2,131.0,104.0,73.0,46.0,90.0,54.0,121.8
